date,longitude,latitude
3/3/22 0:00,18.4369,-33.9105
3/3/22 1:00,18.4369,-33.9105
3/3/22 2:00,18.4369,-33.9105
3/3/22 3:00,18.4368,-33.9105
3/3/22 4:00,18.4369,-33.9105
3/3/22 5:00,18.4369,-33.9105
3/3/22 6:00,18.4369,-33.9105
3/3/22 7:00,18.4369,-33.9105
3/3/22 8:00,18.4369,-33.9105
3/3/22 9:00,18.4368,-33.9105
3/3/22 10:00,18.4368,-33.9105
3/3/22 11:00,18.4368,-33.9105
3/3/22 12:00,18.4366,-33.9103
3/3/22 13:00,18.4366,-33.9103
3/3/22 14:00,18.4366,-33.9103
3/3/22 15:00,18.4366,-33.9103
3/3/22 16:00,18.4366,-33.9103
3/3/22 17:00,18.4366,-33.9103
3/3/22 18:00,18.4366,-33.9103
3/3/22 19:00,18.4366,-33.9103
3/3/22 20:00,18.4366,-33.9103
3/3/22 21:00,18.4366,-33.9103
3/3/22 22:00,18.4366,-33.9103
3/3/22 23:00,18.4366,-33.9103
3/4/22 0:00,18.4366,-33.9103
3/4/22 1:00,18.4366,-33.9103
3/4/22 2:00,18.4366,-33.9103
3/4/22 3:00,18.4366,-33.9103
3/4/22 4:00,18.4366,-33.9103
3/4/22 5:00,18.4366,-33.9103
3/4/22 6:00,18.4366,-33.9103
3/4/22 7:00,18.4366,-33.9103
3/4/22 8:00,18.4366,-33.9103
3/4/22 9:00,18.4366,-33.9103
3/4/22 10:00,18.4234,-33.8887
3/4/22 11:00,18.2997,-33.8909
3/4/22 12:00,18.2103,-34.0127
3/4/22 13:00,18.1318,-34.1429
3/4/22 14:00,18.062,-34.2659
3/4/22 15:00,17.9954,-34.3924
3/4/22 16:00,17.9266,-34.5226
3/4/22 17:00,17.8579,-34.6525
3/4/22 18:00,17.7881,-34.784
3/4/22 19:00,17.717,-34.9179
3/4/22 20:00,17.6441,-35.0549
3/4/22 21:00,17.5689,-35.1962
3/4/22 22:00,17.4931,-35.3381
3/4/22 23:00,17.4179,-35.4787
3/5/22 0:00,17.3403,-35.6237
3/5/22 1:00,17.2597,-35.7739
3/5/22 2:00,17.1769,-35.9278
3/5/22 3:00,17.0944,-36.081
3/5/22 4:00,17.0112,-36.2352
3/5/22 5:00,16.9289,-36.3874
3/5/22 6:00,16.8471,-36.5382
3/5/22 7:00,16.7661,-36.6874
3/5/22 8:00,16.6833,-36.8395
3/5/22 9:00,16.5994,-36.9936
3/5/22 10:00,16.515,-37.1481
3/5/22 11:00,16.4296,-37.3056
3/5/22 12:00,16.3508,-37.4567
3/5/22 13:00,16.2737,-37.586
3/5/22 14:00,16.1807,-37.7363
3/5/22 15:00,16.0873,-37.8872
3/5/22 16:00,15.9943,-38.0371
3/5/22 17:00,15.9008,-38.1872
3/5/22 18:00,15.8076,-38.3368
3/5/22 19:00,15.7137,-38.4872
3/5/22 20:00,15.6219,-38.6338
3/5/22 21:00,15.5281,-38.7833
3/5/22 22:00,15.4335,-38.9339
3/5/22 23:00,15.3376,-39.0861
3/6/22 0:00,15.2422,-39.2372
3/6/22 1:00,15.1475,-39.3869
3/6/22 2:00,15.0563,-39.5307
3/6/22 3:00,14.9668,-39.6716
3/6/22 4:00,14.8787,-39.8101
3/6/22 5:00,14.7925,-39.9451
3/6/22 6:00,14.7071,-40.0788
3/6/22 7:00,14.6203,-40.2143
3/6/22 8:00,14.5377,-40.3431
3/6/22 9:00,14.4759,-40.4447
3/6/22 10:00,14.4678,-40.462
3/6/22 11:00,14.3918,-40.5698
3/6/22 12:00,14.3038,-40.7063
3/6/22 13:00,14.2149,-40.8439
3/6/22 14:00,14.127,-40.9794
3/6/22 15:00,14.0382,-41.1162
3/6/22 16:00,13.9508,-41.2505
3/6/22 17:00,13.8646,-41.3829
3/6/22 18:00,13.7792,-41.5137
3/6/22 19:00,13.6944,-41.6431
3/6/22 20:00,13.6106,-41.7711
3/6/22 21:00,13.5246,-41.9019
3/6/22 22:00,13.435,-42.0378
3/6/22 23:00,13.3461,-42.1726
3/7/22 0:00,13.2588,-42.3047
3/7/22 1:00,13.1722,-42.4353
3/7/22 2:00,13.0919,-42.5563
3/7/22 3:00,13.0143,-42.6728
3/7/22 4:00,12.9366,-42.7894
3/7/22 5:00,12.8572,-42.9082
3/7/22 6:00,12.7751,-43.0309
3/7/22 7:00,12.6889,-43.1595
3/7/22 8:00,12.5988,-43.2934
3/7/22 9:00,12.5079,-43.4284
3/7/22 10:00,12.4088,-43.5746
3/7/22 11:00,12.3375,-43.6776
3/7/22 12:00,12.2408,-43.8233
3/7/22 13:00,12.1459,-43.9629
3/7/22 14:00,12.0481,-44.1063
3/7/22 15:00,11.9503,-44.2495
3/7/22 16:00,11.857,-44.386
3/7/22 17:00,11.7587,-44.5291
3/7/22 18:00,11.6585,-44.6748
3/7/22 19:00,11.557,-44.8221
3/7/22 20:00,11.4538,-44.9664
3/7/22 21:00,11.3644,-45.0991
3/7/22 22:00,11.258,-45.2534
3/7/22 23:00,11.1505,-45.4075
3/8/22 0:00,11.0426,-45.562
3/8/22 1:00,10.9355,-45.715
3/8/22 2:00,10.8289,-45.8668
3/8/22 3:00,10.727,-46.0114
3/8/22 4:00,10.6441,-46.1288
3/8/22 5:00,10.5535,-46.2568
3/8/22 6:00,10.4606,-46.3878
3/8/22 7:00,10.3645,-46.5229
3/8/22 8:00,10.2673,-46.6592
3/8/22 9:00,10.17,-46.7953
3/8/22 10:00,10.0754,-46.9275
3/8/22 11:00,9.99416,-47.0362
3/8/22 12:00,9.91186,-47.1551
3/8/22 13:00,9.83167,-47.2663
3/8/22 14:00,9.75218,-47.3761
3/8/22 15:00,9.66998,-47.4896
3/8/22 16:00,9.58598,-47.6053
3/8/22 17:00,9.49961,-47.724
3/8/22 18:00,9.40758,-47.8502
3/8/22 19:00,9.30923,-47.9847
3/8/22 20:00,9.20499,-48.127
3/8/22 21:00,9.09733,-48.2734
3/8/22 22:00,8.9936,-48.4141
3/8/22 23:00,8.89603,-48.5461
3/9/22 0:00,8.79963,-48.6761
3/9/22 1:00,8.7038,-48.8052
3/9/22 2:00,8.61102,-48.9296
3/9/22 3:00,8.51849,-49.0536
3/9/22 4:00,8.42757,-49.175
3/9/22 5:00,8.33796,-49.2945
3/9/22 6:00,8.2488,-49.413
3/9/22 7:00,8.12327,-49.5792
3/9/22 10:00,7.77343,-49.9293
3/9/22 15:00,6.79354,-51.1661
3/10/22 10:00,6.06226,-52.294
3/10/22 11:00,5.95756,-52.419
3/10/22 12:00,5.83021,-52.5676
3/10/22 13:00,5.69325,-52.7146
3/10/22 14:00,5.56364,-52.867
3/10/22 15:00,5.44015,-53.0213
3/10/22 16:00,5.31678,-53.1746
3/10/22 17:00,5.19042,-53.3312
3/10/22 18:00,5.06042,-53.4917
3/10/22 19:00,4.93084,-53.6511
3/10/22 20:00,4.79939,-53.8122
3/10/22 21:00,4.6653,-53.9759
3/10/22 22:00,4.52828,-54.1424
3/10/22 23:00,4.39376,-54.3053
3/11/22 0:00,4.26192,-54.4644
3/11/22 1:00,4.12888,-54.6218
3/11/22 2:00,3.98994,-54.7781
3/11/22 3:00,3.85083,-54.9334
3/11/22 4:00,3.71077,-55.0892
3/11/22 5:00,3.57055,-55.2446
3/11/22 6:00,3.42711,-55.4029
3/11/22 7:00,3.28879,-55.555
3/11/22 8:00,3.13589,-55.7223
3/11/22 9:00,3.00283,-55.8677
3/11/22 10:00,2.93559,-55.9428
3/11/22 11:00,2.86379,-56.0184
3/11/22 12:00,2.71989,-56.1741
3/11/22 13:00,2.57398,-56.3313
3/11/22 14:00,2.42782,-56.4882
3/11/22 15:00,2.28348,-56.6424
3/11/22 16:00,2.1398,-56.7953
3/11/22 17:00,1.99475,-56.949
3/11/22 18:00,1.84781,-57.1041
3/11/22 19:00,1.69994,-57.2595
3/11/22 20:00,1.54764,-57.4189
3/11/22 21:00,1.39844,-57.5729
3/11/22 22:00,1.2656,-57.7145
3/11/22 23:00,1.134,-57.8731
3/12/22 0:00,1.00055,-58.0347
3/12/22 2:00,0.716217,-58.3621
3/12/22 3:00,0.56868,-58.5308
3/12/22 4:00,0.424042,-58.6954
3/12/22 5:00,0.284267,-58.8528
3/12/22 6:00,0.151643,-59.0051
3/12/22 7:00,0.116398,-59.0508
3/12/22 8:00,0.123307,-59.0483
3/12/22 9:00,0.144445,-59.0495
3/12/22 10:00,0.139013,-59.051
3/12/22 11:00,0.107673,-59.05
3/12/22 12:00,0.108403,-59.0499
3/12/22 13:00,0.108042,-59.0502
3/12/22 14:00,0.105393,-59.0508
3/12/22 15:00,0.103693,-59.0943
3/12/22 16:00,0.121035,-59.0942
3/12/22 17:00,0.123142,-59.0917
3/12/22 18:00,0.122203,-59.091
3/12/22 19:00,0.12347,-59.0917
3/12/22 20:00,0.122638,-59.0922
3/12/22 21:00,0.122527,-59.0917
3/12/22 22:00,0.123407,-59.092
3/12/22 23:00,0.124042,-59.0919
3/13/22 0:00,0.122748,-59.09
3/13/22 1:00,0.12239,-59.0904
3/13/22 2:00,0.119573,-59.0907
3/13/22 3:00,0.121648,-59.0912
3/13/22 4:00,0.121648,-59.0912
3/13/22 5:00,0.117355,-59.0957
3/13/22 6:00,0.076355,-59.1821
3/13/22 7:00,0.03937,-59.3321
3/13/22 8:00,0.0196183,-59.3814
3/13/22 9:00,-0.00567833,-59.3494
3/13/22 10:00,-0.000731667,-59.3399
3/13/22 11:00,0.00271667,-59.34
3/13/22 12:00,0.00984333,-59.3388
3/13/22 13:00,0.0201,-59.335
3/13/22 14:00,0.02651,-59.3211
3/13/22 15:00,0.0342933,-59.2988
3/13/22 16:00,0.040215,-59.2957
3/13/22 17:00,0.0407317,-59.2995
3/13/22 18:00,0.0421817,-59.3017
3/13/22 19:00,0.02256,-59.4072
3/13/22 20:00,-0.00121333,-59.5665
3/13/22 21:00,0.00293667,-59.724
3/13/22 22:00,-0.000126667,-59.8812
3/13/22 23:00,-7.83E-05,-60.039
3/14/22 0:00,-0.012355,-60.1963
3/14/22 1:00,-0.0274217,-60.3539
3/14/22 2:00,-0.0120483,-60.511
3/14/22 3:00,0.01987,-60.6578
3/14/22 4:00,0.00749833,-60.8233
3/14/22 5:00,-0.00900333,-60.9715
3/14/22 6:00,0.000688333,-61.0022
3/14/22 7:00,0.00106167,-61.0021
3/14/22 8:00,0.00152667,-61.002
3/14/22 9:00,0.00191333,-61.0018
3/14/22 10:00,0.019585,-60.9936
3/14/22 11:00,0.0770383,-61.0243
3/14/22 12:00,0.032925,-61.1813
3/14/22 13:00,-0.000718333,-61.3376
3/14/22 14:00,0.00304333,-61.4846
3/14/22 15:00,2.25875e-21,-61.6096
